
D#	001	001	14865.769	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.033	0.488	0.115	0.801	19.97	149.48	-747.43	1010.43	32.4	324.81
D#	001	001	14865.790	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.029	0.488	0.121	0.848	24.08	149.62	-747.30	1010.43	32.5	324.87
D#	001	001	14865.812	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.031	0.542	0.068	0.854	14.30	146.55	-748.26	1010.43	32.5	324.87
D#	001	001	14865.835	IMU	-0.01	0.98	0.17	0.00	-0.009	0.010	-1.033	0.441	0.116	0.854	22.75	147.35	-744.63	1010.43	32.5	324.87

D#	001	001	14865.874	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.483	0.068	0.854	20.02	147.68	-751.16	1010.44	32.4	324.78
D#	001	001	14865.892	IMU	-0.01	0.98	0.17	0.00	-0.011	0.010	-1.033	0.488	0.008	0.962	24.10	144.68	-748.87	1010.44	32.4	324.78
D#	001	001	14865.912	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.032	0.542	0.055	0.814	20.59	146.56	-748.91	1010.44	32.4	324.78
D#	001	001	14865.933	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.032	0.548	0.060	0.850	18.06	156.77	-747.93	1010.42	32.4	324.96
D#	001	001	14865.957	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.033	0.549	0.061	0.854	19.10	152.69	-747.51	1010.42	32.4	324.96
D#	001	001	14865.979	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.032	0.442	0.115	0.908	17.44	144.69	-741.30	1010.42	32.4	325.12
D#	001	001	14866.002	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.031	0.429	0.175	0.915	23.02	143.43	-746.74	1010.39	32.4	325.15
D#	001	001	14866.025	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.031	0.535	0.128	0.862	29.55	149.17	-749.03	1010.39	32.4	325.15
D#	001	001	14866.047	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.029	0.494	0.123	0.802	31.24	152.63	-738.92	1010.39	32.4	325.15
